"cd","sal_start","sal_end","total_month","data_month","NA_month","NA_rate","data_2016","qnty.mon_ave","qnty.mon_median","qnty.mon_min","qnty.mon_max","qnty.all","qnty_mean_yr16","yr_mon","qnty","qnty_max","qnty_min","qnty_normal"
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/03",1,96,1,0
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/05",2,96,1,0.0105263157894737
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/06",1,96,1,0
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/07",23,96,1,0.231578947368421
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/08",17,96,1,0.168421052631579
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/09",17,96,1,0.168421052631579
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/10",28,96,1,0.284210526315789
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/11",17,96,1,0.168421052631579
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2013/12",36,96,1,0.368421052631579
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/01",12,96,1,0.115789473684211
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/02",23,96,1,0.231578947368421
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/03",50,96,1,0.515789473684211
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/04",23,96,1,0.231578947368421
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/05",39,96,1,0.4
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/06",34,96,1,0.347368421052632
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/07",27,96,1,0.273684210526316
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/08",27,96,1,0.273684210526316
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/09",24,96,1,0.242105263157895
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/10",19,96,1,0.189473684210526
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/11",17,96,1,0.168421052631579
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2014/12",35,96,1,0.357894736842105
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/01",49,96,1,0.505263157894737
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/02",7,96,1,0.0631578947368421
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/03",23,96,1,0.231578947368421
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/04",37,96,1,0.378947368421053
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/05",50,96,1,0.515789473684211
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/06",36,96,1,0.368421052631579
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/07",31,96,1,0.315789473684211
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/08",35,96,1,0.357894736842105
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/09",26,96,1,0.263157894736842
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/10",35,96,1,0.357894736842105
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/11",22,96,1,0.221052631578947
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2015/12",71,96,1,0.736842105263158
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2016/01",40,96,1,0.410526315789474
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2016/02",54,96,1,0.557894736842105
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2016/03",42,96,1,0.431578947368421
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2016/04",52,96,1,0.536842105263158
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2016/05",60,96,1,0.621052631578947
"B26","2013/03","2016/06",40,39,1,0.025,TRUE,31.7435897435897,28,1,96,1238,57.3333333333333,"2016/06",96,96,1,1
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/02",1,298,1,0
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/03",19,298,1,0.0606060606060606
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/04",42,298,1,0.138047138047138
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/05",83,298,1,0.276094276094276
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/06",131,298,1,0.437710437710438
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/07",109,298,1,0.363636363636364
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/08",109,298,1,0.363636363636364
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/09",179,298,1,0.599326599326599
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/10",120,298,1,0.400673400673401
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/11",94,298,1,0.313131313131313
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2014/12",157,298,1,0.525252525252525
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/01",76,298,1,0.252525252525253
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/02",64,298,1,0.212121212121212
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/03",138,298,1,0.461279461279461
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/04",250,298,1,0.838383838383838
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/05",298,298,1,1
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/06",277,298,1,0.929292929292929
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/07",207,298,1,0.693602693602694
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/08",127,298,1,0.424242424242424
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/09",160,298,1,0.535353535353535
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/10",157,298,1,0.525252525252525
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/11",111,298,1,0.37037037037037
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2015/12",153,298,1,0.511784511784512
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2016/01",50,298,1,0.164983164983165
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2016/02",78,298,1,0.259259259259259
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2016/03",153,298,1,0.511784511784512
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2016/04",228,298,1,0.764309764309764
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2016/05",254,298,1,0.851851851851852
"B2650HSD","2014/02","2016/06",29,29,0,0,TRUE,140.931034482759,131,1,298,4087,170.833333333333,"2016/06",262,298,1,0.878787878787879
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/05",1,135,1,0
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/06",1,135,1,0
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/07",17,135,1,0.119402985074627
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/08",25,135,1,0.17910447761194
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/09",35,135,1,0.253731343283582
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/10",42,135,1,0.305970149253731
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/11",43,135,1,0.313432835820896
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2013/12",57,135,1,0.417910447761194
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/01",30,135,1,0.216417910447761
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/02",41,135,1,0.298507462686567
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/03",39,135,1,0.283582089552239
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/04",60,135,1,0.440298507462687
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/05",53,135,1,0.388059701492537
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/06",63,135,1,0.462686567164179
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/07",49,135,1,0.358208955223881
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/08",45,135,1,0.328358208955224
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/09",57,135,1,0.417910447761194
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/10",87,135,1,0.641791044776119
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/11",85,135,1,0.626865671641791
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2014/12",122,135,1,0.902985074626866
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/01",28,135,1,0.201492537313433
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/02",38,135,1,0.276119402985075
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/03",63,135,1,0.462686567164179
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/04",60,135,1,0.440298507462687
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/05",66,135,1,0.485074626865672
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/06",82,135,1,0.604477611940298
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/07",69,135,1,0.507462686567164
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/08",49,135,1,0.358208955223881
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/09",82,135,1,0.604477611940298
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/10",80,135,1,0.58955223880597
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/11",83,135,1,0.611940298507463
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2015/12",135,135,1,1
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2016/01",43,135,1,0.313432835820896
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2016/02",46,135,1,0.335820895522388
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2016/03",42,135,1,0.305970149253731
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2016/04",65,135,1,0.477611940298507
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2016/05",69,135,1,0.507462686567164
"B2650HSDC","2013/05","2016/06",38,38,0,0,TRUE,56.0789473684211,55,1,135,2131,57.3333333333333,"2016/06",79,135,1,0.582089552238806
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/03",1,87,1,0
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/04",12,87,1,0.127906976744186
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/05",21,87,1,0.232558139534884
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/06",33,87,1,0.372093023255814
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/07",24,87,1,0.267441860465116
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/08",29,87,1,0.325581395348837
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/09",35,87,1,0.395348837209302
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/10",20,87,1,0.22093023255814
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/11",20,87,1,0.22093023255814
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2014/12",30,87,1,0.337209302325581
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/01",15,87,1,0.162790697674419
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/02",14,87,1,0.151162790697674
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/03",31,87,1,0.348837209302326
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/04",60,87,1,0.686046511627907
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/05",81,87,1,0.930232558139535
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/06",87,87,1,1
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/07",70,87,1,0.802325581395349
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/08",27,87,1,0.302325581395349
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/09",46,87,1,0.523255813953488
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/10",30,87,1,0.337209302325581
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/11",17,87,1,0.186046511627907
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2015/12",37,87,1,0.418604651162791
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2016/01",9,87,1,0.0930232558139535
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2016/02",14,87,1,0.151162790697674
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2016/03",28,87,1,0.313953488372093
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2016/04",35,87,1,0.395348837209302
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2016/05",53,87,1,0.604651162790698
"B3350HSD","2014/03","2016/06",28,28,0,0,TRUE,32.9642857142857,29.5,1,87,923,30.5,"2016/06",44,87,1,0.5
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2013/09",8,54,8,0
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2013/10",20,54,8,0.260869565217391
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2013/11",28,54,8,0.434782608695652
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2013/12",54,54,8,1
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/01",16,54,8,0.173913043478261
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/02",18,54,8,0.217391304347826
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/03",32,54,8,0.521739130434783
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/04",31,54,8,0.5
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/05",28,54,8,0.434782608695652
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/06",30,54,8,0.478260869565217
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/07",24,54,8,0.347826086956522
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/08",20,54,8,0.260869565217391
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/09",30,54,8,0.478260869565217
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/10",37,54,8,0.630434782608696
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/11",29,54,8,0.456521739130435
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2014/12",37,54,8,0.630434782608696
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/01",23,54,8,0.326086956521739
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/02",19,54,8,0.239130434782609
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/03",24,54,8,0.347826086956522
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/04",34,54,8,0.565217391304348
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/05",43,54,8,0.760869565217391
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/06",47,54,8,0.847826086956522
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/07",44,54,8,0.782608695652174
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/08",31,54,8,0.5
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/09",33,54,8,0.543478260869565
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/10",36,54,8,0.608695652173913
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/11",19,54,8,0.239130434782609
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2015/12",42,54,8,0.739130434782609
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2016/01",16,54,8,0.173913043478261
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2016/02",26,54,8,0.391304347826087
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2016/03",15,54,8,0.152173913043478
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2016/04",14,54,8,0.130434782608696
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2016/05",35,54,8,0.58695652173913
"B3350HSDC","2013/09","2016/06",34,34,0,0,TRUE,28.6470588235294,29.5,8,54,974,22.8333333333333,"2016/06",31,54,8,0.5
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/03",2,63,2,0
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/04",3,63,2,0.0163934426229508
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/05",15,63,2,0.213114754098361
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/06",13,63,2,0.180327868852459
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/07",11,63,2,0.147540983606557
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/08",22,63,2,0.327868852459016
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/09",22,63,2,0.327868852459016
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/10",18,63,2,0.262295081967213
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/11",19,63,2,0.278688524590164
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2014/12",39,63,2,0.60655737704918
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/01",9,63,2,0.114754098360656
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/02",22,63,2,0.327868852459016
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/03",41,63,2,0.639344262295082
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/04",46,63,2,0.721311475409836
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/05",63,63,2,1
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/06",57,63,2,0.901639344262295
"B3350SUHSD","2014/03","2016/06",28,28,0,0,TRUE,26.7857142857143,25,2,63,750,25.8333333333333,"2015/07",36,63,2,0.557377049180328
